customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-101563,Female,0,No,No,68,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),112.05,7864.63,Yes
CUST-101564,Female,1,Yes,No,31,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.21,2373.63,Yes
CUST-101565,Male,0,Yes,No,15,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),72.17,1031.9,No
CUST-101566,Female,0,Yes,No,41,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),70.8,2924.9,Yes
CUST-101567,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,78.65,406.32,No
CUST-101568,Female,0,Yes,No,9,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),103.73,973.45,Yes
CUST-101569,Female,0,No,No,31,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,74.08,2371.91,No
CUST-101570,Male,0,No,No,46,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,86.7,3901.41,Yes
CUST-101571,Male,0,Yes,No,42,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,70.2,2856.27,No
CUST-101572,Female,0,Yes,No,4,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),105.26,417.74,No
CUST-101573,Female,0,Yes,No,49,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,89.33,4509.37,No
CUST-101574,Male,1,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),44.78,173.24,No
CUST-101575,Male,0,No,Yes,59,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,106.94,6329.09,No
CUST-101576,Female,0,Yes,No,2,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,79.36,156.05,No
CUST-101577,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,99.92,96.5,No
CUST-101578,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,100.48,3880.59,No
CUST-101579,Female,0,Yes,No,58,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,79.72,4398.73,Yes
CUST-101580,Male,0,No,No,55,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,69.58,3950.72,No
CUST-101581,Male,0,No,Yes,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,103.06,4564.28,Yes
CUST-101582,Female,0,Yes,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,91.58,1181.3,No
CUST-101583,Male,0,No,Yes,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,37.92,2557.06,No
CUST-101584,Female,1,No,No,1,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,109.01,113.78,No
CUST-101585,Male,0,No,No,25,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,52.15,1308.23,No
CUST-101586,Female,0,No,No,55,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,104.84,6011.73,No
CUST-101587,Male,0,Yes,No,45,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),75.34,3247.8,No
CUST-101588,Female,1,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),89.36,5052.71,No
CUST-101589,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),122.37,6731.22,Yes
CUST-101590,Female,0,No,No,68,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,68.57,4483.8,No
CUST-101591,Male,0,Yes,No,37,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),58.4,2108.29,No
CUST-101592,Male,0,Yes,Yes,59,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,72.06,4177.11,Yes
CUST-101593,Male,0,Yes,No,11,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,81.16,902.72,No
CUST-101594,Female,1,No,Yes,12,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,89.01,1047.36,Yes
CUST-101595,Male,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),101.31,310.8,Yes
CUST-101596,Female,0,Yes,No,14,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),77.15,1030.27,No
CUST-101597,Female,0,Yes,No,8,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),67.87,517.07,No
CUST-101598,Female,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,35.15,2198.03,Yes
CUST-101599,Female,1,No,Yes,36,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),70.36,2471.11,No
CUST-101600,Male,0,Yes,Yes,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.3,1167.81,No
CUST-101601,Female,0,Yes,No,46,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.09,3429.14,No
CUST-101602,Female,0,Yes,No,26,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.69,479.41,No
CUST-101603,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),95.99,4127.28,No
CUST-101604,Male,0,No,Yes,0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,72.97,0.0,Yes
CUST-101605,Female,0,No,Yes,52,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,88.67,4602.09,Yes
CUST-101606,Male,0,No,No,63,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),79.36,5190.49,No
CUST-101607,Female,0,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),77.84,152.99,Yes
CUST-101608,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Mailed check,99.12,520.1,Yes
CUST-101609,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),96.82,884.64,No
CUST-101610,Female,0,Yes,Yes,44,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),98.86,4257.55,No
CUST-101611,Male,0,Yes,No,55,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,71.87,4100.89,No
CUST-101612,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),103.07,6120.02,No
CUST-101613,Female,1,Yes,No,57,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),72.8,4028.44,No
CUST-101614,Male,0,No,Yes,42,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),77.41,3263.19,Yes
CUST-101615,Male,1,Yes,Yes,51,No,No phone service,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,48.33,2404.97,No
CUST-101616,Female,0,Yes,No,20,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,107.83,2105.22,No
CUST-101617,Female,0,No,Yes,54,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,75.41,4090.13,No
CUST-101618,Male,0,Yes,No,13,No,No phone service,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,54.43,674.69,No
CUST-101619,Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,115.18,8250.13,No
CUST-101620,Male,0,Yes,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,44.53,133.48,Yes
CUST-101621,Male,0,No,Yes,68,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,82.84,5846.86,No
CUST-101622,Female,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,50.78,1658.96,Yes
CUST-101623,Male,0,No,Yes,47,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),66.05,2972.31,No
CUST-101624,Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.43,476.18,No
CUST-101625,Female,0,No,No,23,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),67.2,1509.13,No
CUST-101626,Female,0,Yes,Yes,62,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,84.26,5244.18,No
CUST-101627,Female,0,No,Yes,1,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.12,90.93,Yes
CUST-101628,Male,1,Yes,Yes,13,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,91.86,1202.63,Yes
CUST-101629,Male,1,No,No,46,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,92.42,4050.91,No
CUST-101630,Female,0,No,No,58,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),107.32,6500.7,Yes
CUST-101631,Female,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,95.28,2941.75,Yes
CUST-101632,Male,0,Yes,No,6,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,No,Credit card (automatic),100.06,614.84,Yes
CUST-101633,Female,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,48.05,475.46,No
CUST-101634,Male,1,No,Yes,64,Yes,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.27,4952.76,No
CUST-101635,Female,0,No,No,15,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,65.01,1014.1,No
CUST-101636,Male,0,No,No,42,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),86.82,3534.0,No
CUST-101637,Female,0,No,No,68,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,76.85,5281.65,Yes
CUST-101638,Male,0,No,Yes,27,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,92.87,2429.65,No
CUST-101639,Male,1,No,No,4,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),85.55,343.45,Yes
CUST-101640,Female,0,Yes,No,59,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,74.18,4381.2,Yes
CUST-101641,Male,0,No,No,57,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.54,2085.44,Yes
CUST-101642,Male,0,No,Yes,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,42.6,1956.21,No
CUST-101643,Female,1,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),46.57,2996.47,No
CUST-101644,Male,0,Yes,No,56,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Bank transfer (automatic),72.96,4136.56,No
CUST-101645,Male,0,Yes,No,50,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,72.03,3766.65,Yes
CUST-101646,Male,1,Yes,No,24,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,114.46,2766.4,Yes
CUST-101647,Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),100.91,384.08,Yes
CUST-101648,Female,1,Yes,No,52,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,73.13,3637.86,Yes
CUST-101649,Female,0,No,Yes,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,32.54,2041.38,Yes
CUST-101650,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),47.02,2260.16,No
CUST-101651,Male,0,No,No,47,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,86.23,3925.45,No
CUST-101652,Male,0,No,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.76,1604.62,No
CUST-101653,Female,0,No,No,20,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.26,1543.09,No
CUST-101654,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),113.53,914.2,No
CUST-101655,Male,0,Yes,No,45,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),80.33,3555.46,Yes
CUST-101656,Female,0,No,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,111.17,7653.64,Yes
CUST-101657,Female,0,No,No,9,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),73.0,685.41,No
CUST-101658,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,98.81,514.45,Yes
CUST-101659,Male,0,No,No,51,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,68.05,3590.37,No
CUST-101660,Female,1,Yes,No,30,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,105.34,3289.05,No
CUST-101661,Female,1,No,No,65,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,108.17,7188.82,No
CUST-101662,Male,0,Yes,Yes,34,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,86.01,2921.63,No
CUST-101663,Female,0,No,Yes,38,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,99.61,3957.62,No
CUST-101664,Female,0,Yes,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,40.44,160.57,Yes
CUST-101665,Male,0,Yes,No,69,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),42.62,2964.05,No
CUST-101666,Female,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),31.09,725.16,No
CUST-101667,Female,0,No,No,31,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,68.64,2219.45,Yes
CUST-101668,Female,0,Yes,No,45,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,111.6,4829.26,No
CUST-101669,Female,0,No,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),43.97,2690.78,Yes
CUST-101670,Female,0,No,No,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),18.07,1042.73,Yes
CUST-101671,Female,0,No,No,56,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Electronic check,74.64,4028.41,Yes
CUST-101672,Male,0,Yes,Yes,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),36.58,261.01,No
CUST-101673,Female,0,No,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,124.28,753.41,No
CUST-101674,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Electronic check,107.99,6717.36,Yes
CUST-101675,Female,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,98.66,6221.67,Yes
CUST-101676,Male,0,Yes,No,45,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),84.58,3651.28,No
CUST-101677,Male,0,No,Yes,66,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),67.8,4587.03,No
CUST-101678,Female,0,Yes,No,23,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),66.55,1569.38,No
CUST-101679,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,91.02,2327.96,Yes
CUST-101680,Female,0,Yes,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,120.75,1486.53,No
CUST-101681,Male,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,106.64,5939.45,Yes
CUST-101682,Male,0,No,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,110.62,5505.57,Yes
CUST-101683,Female,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),105.31,1735.73,Yes
CUST-101684,Male,0,No,No,72,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.95,4853.4,No
CUST-101685,Female,1,Yes,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,75.33,144.13,Yes
CUST-101686,Male,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),124.98,6760.57,Yes
CUST-101687,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,98.73,1496.93,Yes
CUST-101688,Female,1,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,46.95,2599.62,No
CUST-101689,Male,0,Yes,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,39.69,1411.99,No
CUST-101690,Female,0,No,No,17,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),110.76,1822.49,No
CUST-101691,Female,0,Yes,No,4,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,76.64,302.02,Yes
CUST-101692,Female,0,Yes,No,45,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.94,843.57,No
CUST-101693,Male,0,Yes,No,11,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,76.9,809.85,Yes
CUST-101694,Male,1,Yes,No,32,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),112.3,3712.94,No
CUST-101695,Female,1,Yes,No,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.86,2701.11,No
CUST-101696,Male,0,Yes,Yes,64,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.37,2254.68,No
CUST-101697,Male,0,Yes,No,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),37.63,1319.67,No
CUST-101698,Male,0,No,No,53,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),72.9,3901.61,No
CUST-101699,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,91.57,5431.29,No
CUST-101700,Male,0,No,No,44,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Electronic check,83.89,3738.56,No
CUST-101701,Male,0,No,No,15,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,86.33,1277.07,Yes
CUST-101702,Female,0,No,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),102.57,5811.33,Yes
CUST-101703,Male,0,No,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Credit card (automatic),89.54,551.16,Yes
CUST-101704,Female,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,35.3,1299.35,No
CUST-101705,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,99.26,5653.36,No
CUST-101706,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Electronic check,79.16,3264.77,No
CUST-101707,Female,1,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.98,983.6,No
CUST-101708,Male,0,Yes,No,30,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Mailed check,79.78,2491.38,No
CUST-101709,Male,0,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),104.11,3356.08,No
CUST-101710,Male,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,40.4,2191.39,No
CUST-101711,Male,0,Yes,Yes,72,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,97.51,7350.52,No
